IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6017;DISP_Q117;DISP_MED17;DISP_Q317;DISP_EQ17;DISP_D117;DISP_D217;DISP_D317;DISP_D417;DISP_D617;DISP_D717;DISP_D817;DISP_D917;DISP_RD17;DISP_S80S2017;DISP_GI17;DISP_PACT17;DISP_PTSA17;DISP_PCHO17;DISP_PBEN17;DISP_PPEN17;DISP_PPAT17;DISP_PPSOC17;DISP_PPFAM17;DISP_PPMINI17;DISP_PPLOGT17;DISP_PIMPOT17;DISP_NOTE17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595121203;Fraternité;59512;Roubaix;31,5;11270;15480;21970;0,69;8680;10630;12210;14070;17650;20230;23600;28900;3,3;4,2;0,29;68,6;58,9;4,7;5,0;22,8;7,2;13,8;5,8;5,3;2,7;-12,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595121301;Nouveau Roubaix;59512;Roubaix;47,5;10280;12950;16600;0,49;8810;9790;10840;11840;14140;15580;17770;21370;2,4;2,8;0,21;54,2;46,6;6,9;0,7;20,2;1,6;31,1;8,1;13,5;9,5;-7,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595121302;Hauts Champs;59512;Roubaix;;10060;12780;17050;0,55;8310;9530;10440;11590;14210;15960;18080;20990;2,5;2,8;0,21;51,8;;;;22,3;2,9;30,2;7,5;13,4;9,3;-7,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595260101;moulin blanc-la bruyere;59526;Saint-Amand-les-Eaux;9,1;16960;21790;27410;0,48;13030;15820;17930;19740;24030;26190;28970;35650;2,7;3,4;0,24;76,2;68,3;2,2;5,7;26,8;7,9;4,5;2,4;1,4;0,7;-15,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595260102;centre 1;59526;Saint-Amand-les-Eaux;;12300;16140;22170;0,61;10260;11780;13070;14590;18340;20500;23670;29240;2,9;3,5;0,26;64,6;54,3;3,8;6,5;27,8;5,1;15,3;3,9;6,8;4,6;-12,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595260103;centre 2;59526;Saint-Amand-les-Eaux;21,6;13470;17740;23530;0,57;9880;12410;14310;15980;19780;22110;25440;31490;3,2;3,8;0,27;68,2;60,1;3,5;4,6;26,6;7,9;10,9;2,3;5,1;3,5;-13,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595260104;thermal-mont des bruyeres;59526;Saint-Amand-les-Eaux;8,4;17260;23150;30890;0,59;13170;15970;18340;20660;25710;28430;33120;39760;3,0;3,8;0,26;79,8;69,7;2,7;7,4;25,9;8,2;3,7;1,8;1,3;0,6;-17,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595260105;moulin des loups;59526;Saint-Amand-les-Eaux;17,3;14150;18020;22820;0,48;11000;13250;15060;16560;19670;21590;24030;28410;2,6;3,0;0,22;68,3;61,4;4,0;2,9;30,4;4,7;8,8;3,3;3,4;2,1;-12,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595260106;centre 3;59526;Saint-Amand-les-Eaux;;12010;17130;23330;0,66;9280;10960;12790;14850;18980;21380;24890;31000;3,3;4,2;0,29;65,3;56,7;3,8;4,8;27,5;6,1;14,7;3,8;6,8;4,1;-13,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595270101;Messines et ZAC;59527;Saint-André-lez-Lille;;20820;26380;32920;0,46;16050;19670;21870;23890;28630;31420;35260;43500;2,7;3,0;0,22;79,4;70,8;1,8;6,8;29,5;6,9;2,5;1,6;0,7;0,2;-18,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595270102;Église-cimetière;59527;Saint-André-lez-Lille;15,2;14390;19580;25810;0,58;11080;13660;15320;17490;21550;24280;28130;36100;3,3;3,6;0,25;77,5;70,0;3,6;3,9;23,2;5,5;8,8;3,2;3,2;2,4;-15,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595270103;ecole-beguinage;59527;Saint-André-lez-Lille;12,1;16660;22850;30330;0,60;12020;15190;17890;20230;25470;28820;32040;38330;3,2;4,0;0,27;83,4;73,9;2,9;6,6;21,7;7,4;5,1;2,2;1,6;1,3;-17,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595270104;Batailles et fleurs;59527;Saint-André-lez-Lille;;18560;23560;29360;0,46;14140;17490;19420;21450;25540;27640;31440;37570;2,7;3,1;0,22;81,3;73,0;2,4;5,9;25,7;6,3;3,8;1,9;1,2;0,7;-17,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595270105;Sainte-Helene;59527;Saint-André-lez-Lille;11,5;15870;21020;27250;0,54;12210;14770;16870;18890;23200;25500;29320;35630;2,9;3,5;0,25;90,0;81,3;3,6;5,1;16,2;5,1;5,9;2,0;2,4;1,5;-17,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595440103;Saint-Saulve 3;59544;Saint-Saulve;13,5;15620;21270;28210;0,59;11440;14370;16770;18830;23540;26360;30100;38150;3,3;4,1;0,28;65,8;54,8;2,6;8,4;36,7;8,5;6,0;2,1;2,1;1,8;-17,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595440104;Saint-Saulve 4;59544;Saint-Saulve;;11830;16390;22810;0,67;9330;11080;12920;14620;18420;21130;24670;29320;3,1;3,7;0,27;57,4;49,7;4,0;3,7;34,4;5,7;14,7;3,2;6,7;4,8;-12,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595440105;Saint-Saulve 5;59544;Saint-Saulve;12,7;15630;21270;27830;0,57;11850;14720;16960;19120;23590;26040;30340;37140;3,1;3,7;0,26;80,3;72,9;2,8;4,6;23,0;7,3;5,5;2,6;1,8;1,1;-16,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595440107;Saint-Saulve 2;59544;Saint-Saulve;13,6;15620;21940;30110;0,66;11570;14400;16990;19390;24370;27530;32590;41370;3,6;4,9;0,32;76,5;62,5;3,0;11,0;26,3;12,7;5,1;2,2;1,7;1,2;-20,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595600101;centre 1;59560;Seclin;12,1;15630;20990;27420;0,56;11870;14660;16630;18800;23180;25960;29060;35140;3,0;3,7;0,26;81,9;72,3;4,0;5,6;20,7;6,8;6,5;2,7;2,3;1,5;-15,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595600102;centre 2;59560;Seclin;10,7;16720;22020;29340;0,57;12200;15530;17520;19980;24230;27140;31520;40090;3,3;3,8;0,27;78,0;69,9;2,2;5,9;25,5;8,6;5,1;1,9;1,9;1,3;-17,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595600201;burgault mouchonniere 1;59560;Seclin;12,3;15840;21070;27120;0,54;12080;14390;16920;19180;23150;25570;29160;34200;2,8;3,6;0,25;82,1;73,6;3,1;5,4;21,3;5,1;7,0;3,2;2,3;1,5;-15,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595600202;Burgault mouchonniere 2a;59560;Seclin;;11910;15760;21140;0,59;9270;10970;12740;14140;17610;19380;22400;26690;2,9;3,3;0,24;66,0;59,9;5,0;1,1;24,9;3,0;16,8;5,1;7,0;4,7;-10,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595600203;Burgault mouchonniere 2b;59560;Seclin;;22150;25750;31640;0,37;18800;21490;22880;24070;27360;29300;33950;39640;2,1;2,5;0,18;63,0;58,7;1,7;2,6;45,2;7,0;2,0;1,4;0,4;0,2;-17,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595690101;le marais;59569;Sin-le-Noble;;14900;19940;26000;0,56;11030;13520;15860;18100;22260;24520;27580;32940;3,0;3,4;0,24;73,8;66,3;3,2;4,3;27,5;6,3;7,2;3,1;2,6;1,5;-14,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595690102;le bivouac;59569;Sin-le-Noble;19,7;13430;17480;22550;0,52;10900;12710;14110;15700;19320;21420;23740;28540;2,6;2,9;0,22;62,7;57,4;3,3;2,0;35,4;4,4;9,4;3,5;3,5;2,4;-11,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595690103;le centre ville;59569;Sin-le-Noble;20,5;13510;17180;22090;0,50;10280;12620;14250;15890;18830;20660;23980;27870;2,7;3,1;0,22;70,1;63,9;5,1;1,1;25,8;5,0;11,1;3,8;4,3;3,0;-12,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595690104;la brasserie et le faubourg;59569;Sin-le-Noble;22,0;13420;17750;23110;0,55;10130;12460;14130;16020;20040;22100;24780;29110;2,9;3,5;0,25;72,0;63,2;4,7;4,1;26,1;5,0;10,5;3,9;4,1;2,5;-13,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595690105;le puits du midi et Paul foucaut;59569;Sin-le-Noble;25,9;12530;16210;20560;0,50;9710;11680;13270;14600;17730;19500;21930;25610;2,6;3,0;0,22;64,7;58,9;4,6;1,2;26,9;3,1;15,4;4,8;6,6;4,0;-10,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595690106;quartier les epis;59569;Sin-le-Noble;;10720;14320;20520;0,68;8580;10160;11220;12780;16810;19320;21940;26980;3,1;3,6;0,26;52,7;47,2;4,9;0,6;33,4;3,5;20,7;4,9;9,6;6,2;-10,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595740101;Quartier de Sessevalle;59574;Somain;34,3;11540;14630;18980;0,51;9350;10910;12200;13310;15980;18130;20220;23580;2,5;2,9;0,21;56,9;49,3;5,8;1,8;28,9;2,7;20,2;5,1;8,9;6,2;-8,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595740102;Quartier du Centre Ville;59574;Somain;20,0;13550;18230;24000;0,57;10140;12640;14340;16130;20210;22670;25400;30850;3,0;3,6;0,26;69,2;59,6;3,6;6,0;27,5;6,8;9,8;3,1;4,0;2,7;-13,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595740103;Quartier de Villers-Campeau;59574;Somain;20,9;13280;17700;22390;0,52;10120;12500;14040;15850;19310;21560;23890;27730;2,7;3,1;0,22;65,5;59,1;3,7;2,7;31,1;4,0;10,6;4,1;3,7;2,8;-11,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595740104;Quartier des Cheminots-Chauffour;59574;Somain;18,5;13480;17780;23060;0,54;10820;12750;14430;16250;19670;21750;24590;29080;2,7;3,1;0,23;63,1;57,6;3,5;2,0;33,5;5,0;10,0;3,2;4,1;2,7;-11,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990101;Orions;59599;Tourcoing;29,4;12290;15740;19990;0,49;10340;11750;12850;14310;17280;18960;21200;23940;2,3;2,6;0,19;62,7;55,8;5,8;1,1;27,4;3,7;15,5;5,2;6,1;4,2;-9,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990102;Pont Rompu;59599;Tourcoing;27,9;12230;15930;21150;0,56;9450;11330;12950;14330;18060;20340;22520;25800;2,7;2,9;0,22;60,9;54,1;4,3;2,5;29,9;4,4;14,7;5,1;6,2;3,4;-9,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990201;Bois d'Achelles;59599;Tourcoing;10,7;16840;21810;29190;0,57;12410;15160;17640;19870;24120;27060;31790;38150;3,1;4,0;0,27;72,1;62,9;3,5;5,7;29,4;9,5;5,1;2,2;1,8;1,1;-16,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990202;Clinquet;59599;Tourcoing;20,6;13380;17350;22100;0,50;10290;12490;13950;15460;19190;21150;23710;28200;2,7;3,4;0,25;69,3;62,9;4,2;2,2;25,0;8,6;10,9;4,1;3,9;2,9;-13,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990301;Les Francs;59599;Tourcoing;26,7;12470;16390;21180;0,53;9630;11850;13270;14840;18250;20080;22110;26390;2,7;3,0;0,22;71,3;64,4;5,0;1,9;22,3;4,0;13,5;4,7;5,1;3,7;-11,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990302;Brun Pain;59599;Tourcoing;22,2;13050;17900;22600;0,53;9600;12200;14190;15890;19660;21530;24480;28420;3,0;3,4;0,24;73,1;66,5;4,8;1,8;23,1;5,3;11,0;3,9;4,5;2,6;-12,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990303;Hippodrome;59599;Tourcoing;18,0;14260;18470;23950;0,52;10910;13110;15000;16930;20680;22720;25290;29230;2,7;3,1;0,22;76,2;69,2;3,7;3,3;23,7;4,3;8,7;3,7;3,1;1,9;-12,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990401;Petit Village;59599;Tourcoing;28,9;12160;16080;21100;0,56;9170;11280;12910;14410;17840;19630;22390;25480;2,8;3,1;0,22;76,4;68,0;6,0;2,4;15,3;3,8;15,1;5,9;5,3;3,9;-10,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990402;Blanche Porte;59599;Tourcoing;30,1;11880;15810;21920;0,64;9680;11210;12640;14100;17860;20740;23900;28910;3,0;3,5;0,26;79,7;71,2;5,2;3,3;13,1;4,2;15,5;5,5;5,9;4,1;-12,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990403;Flocon;59599;Tourcoing;17,3;14540;20440;26770;0,60;10410;13400;15920;18250;22640;25110;28910;35890;3,4;3,9;0,26;80,8;72,2;4,0;4,6;21,5;6,3;7,5;2,8;2,9;1,8;-16,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990501;Gambetta;59599;Tourcoing;15,5;15150;20710;27910;0,62;11300;13850;16180;18490;22910;25900;30250;37420;3,3;4,3;0,29;78,1;69,3;3,3;5,5;24,7;9,4;5,9;1,9;2,4;1,6;-18,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990502;Point Central;59599;Tourcoing;27,8;12260;16430;21970;0,59;9320;11280;13010;14510;18340;20400;23780;29740;3,2;3,8;0,26;65,2;56,5;4,2;4,5;27,8;5,4;14,1;3,9;6,1;4,1;-12,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990503;Gare;59599;Tourcoing;26,6;12410;17460;25220;0,73;9330;11400;13210;15270;20070;22980;28080;35360;3,8;4,7;0,31;69,5;62,6;4,7;2,2;25,9;8,2;11,9;2,8;5,4;3,7;-15,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990601;Rue des Villas;59599;Tourcoing;33,0;11270;15770;20840;0,61;8920;10670;12310;13900;18020;19980;22090;27160;3,0;3,8;0,27;78,2;69,9;5,2;3,1;13,9;4,3;16,0;6,0;6,1;3,9;-12,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990602;Blanc Seau;59599;Tourcoing;16,5;14790;20160;26080;0,56;10600;13280;16110;18000;22200;24670;28180;34710;3,3;4,0;0,27;81,4;72,8;3,5;5,1;19,2;8,2;6,7;3,0;2,4;1,3;-15,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990603;Descat;59599;Tourcoing;19,5;13690;19180;25300;0,61;10200;12780;14990;16890;21080;23580;26620;31870;3,1;3,6;0,25;81,3;73,1;4,0;4,2;17,1;5,8;9,9;3,8;3,8;2,3;-14,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990701;epideme;59599;Tourcoing;38,8;10710;14460;19090;0,58;8420;10100;11500;12800;16220;18020;20140;24370;2,9;3,4;0,25;66,6;58,5;6,8;1,3;18,5;3,8;20,7;6,1;9,0;5,6;-9,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990801;Tilleul-Guisnes;59599;Tourcoing;28,4;12110;16110;21450;0,58;9160;11450;12810;14590;18060;20350;22960;28620;3,1;3,7;0,26;74,9;65,5;5,5;3,9;15,6;5,3;16,3;4,8;7,0;4,5;-12,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990802;Virolois;59599;Tourcoing;28,7;12140;16540;21920;0,59;8950;11270;12840;14550;18430;20580;23160;28140;3,1;3,6;0,25;78,9;71,3;4,9;2,7;13,7;4,7;14,3;5,9;5,1;3,3;-11,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990901;Nationale;59599;Tourcoing;31,4;11230;16210;22500;0,69;8350;10290;12260;14210;18410;20690;24720;30730;3,7;4,7;0,30;71,4;63,2;4,6;3,6;22,8;5,5;13,9;3,6;6,2;4,1;-13,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595990902;Hôtel de Ville;59599;Tourcoing;23,4;12870;17240;23000;0,59;9870;11910;13760;15550;18920;21430;24900;31400;3,2;4,0;0,27;67,5;60,1;4,8;2,6;28,4;6,2;11,6;3,2;4,7;3,7;-13,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991001;Belencontre;59599;Tourcoing;28,5;12210;15850;19920;0,49;9820;11590;12860;14350;17360;19010;21110;24340;2,5;2,7;0,20;71,0;63,9;6,1;1,0;19,7;2,7;16,1;4,8;6,5;4,8;-9,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991002;Menin;59599;Tourcoing;36,1;11040;14610;19470;0,58;8690;10420;11790;13150;16170;18300;20390;23970;2,8;3,2;0,23;65,7;59,4;4,8;1,5;19,3;4,3;20,0;7,6;7,6;4,8;-9,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991003;La Baille;59599;Tourcoing;28,1;12070;16470;20780;0,53;9230;11330;13000;14840;18280;19750;21870;25210;2,7;3,2;0,22;75,2;70,1;4,3;0,8;16,2;3,7;15,4;6,9;5,4;3,1;-10,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991004;Phalempins;59599;Tourcoing;22,3;13170;17630;22340;0,52;9980;12290;14130;15930;19420;21260;23670;27110;2,7;3,2;0,22;76,4;69,5;4,3;2,6;18,8;5,4;10,7;5,3;3,4;2,0;-11,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991005;maraichers;59599;Tourcoing;20,9;13220;17020;21910;0,51;10140;12440;14170;15760;18930;20940;23140;26200;2,6;3,0;0,21;74,3;69,1;4,3;0,9;19,8;4,9;12,0;5,1;4,3;2,6;-11,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991101;egalite;59599;Tourcoing;18,7;14020;18310;23060;0,49;10600;12940;14800;16370;19870;21820;24380;28220;2,7;3,0;0,22;67,4;62,4;4,2;0,8;30,4;4,8;9,7;3,9;3,6;2,2;-12,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991102;Malcense;59599;Tourcoing;22,0;13220;16770;21130;0,47;9690;12300;14010;15120;18070;19790;22260;26620;2,7;3,1;0,22;75,4;66,9;4,8;3,7;17,3;4,0;13,9;5,1;5,5;3,3;-10,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991103;Courbet;59599;Tourcoing;28,7;12140;16140;20990;0,55;9560;11420;12840;14670;17790;19990;22550;28400;3,0;3,3;0,24;75,4;68,3;5,5;1,6;14,9;4,1;17,3;5,5;6,9;4,9;-11,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991201;Boulevard;59599;Tourcoing;19,0;13930;18810;24440;0,56;10900;12870;14900;16950;21030;23230;26070;31180;2,9;3,4;0,24;76,1;67,5;4,9;3,7;21,9;5,6;9,9;3,5;3,9;2,5;-13,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991202;Piats;59599;Tourcoing;33,7;11030;15180;20320;0,61;8710;10350;11870;13650;17090;19190;21850;25830;3,0;3,4;0,24;71,3;63,9;5,8;1,6;16,0;4,4;18,7;6,1;7,6;5,0;-10,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991203;chene-houplines;59599;Tourcoing;24,0;12800;17320;22760;0,58;9720;11840;13700;15660;19150;21340;24280;27390;2,8;3,4;0,24;71,1;65,7;4,6;0,8;23,8;5,4;11,4;4,3;4,2;2,9;-11,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991204;Croix Rouge;59599;Tourcoing;27,4;12370;17040;21010;0,51;9760;11520;13280;15100;18270;20200;22310;26050;2,7;3,0;0,22;70,2;64,0;4,6;1,6;21,5;7,2;11,9;5,2;4,2;2,5;-10,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991301;marliere;59599;Tourcoing;17,3;14210;18490;22960;0,47;11080;13180;15190;16950;20180;21710;24050;27240;2,5;2,8;0,20;74,2;68,1;4,6;1,5;24,1;5,3;8,1;3,7;2,9;1,5;-11,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991302;Testelin;59599;Tourcoing;34,2;11570;15770;20190;0,55;8880;10710;12070;13730;17400;19200;21430;25280;2,8;3,1;0,23;58,8;53,8;4,2;0,8;29,8;4,3;16,6;4,1;7,9;4,6;-9,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991401;Hopital Dron;59599;Tourcoing;43,5;10210;13540;18820;0,64;8080;9650;10770;12240;15310;17300;19870;24410;3,0;3,3;0,24;55,7;49,6;5,2;0,9;23,0;3,5;26,4;7,4;11,8;7,2;-8,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991403;Schweitzer;59599;Tourcoing;57,6;9490;11830;15310;0,49;8000;8970;9930;10810;12930;14550;16560;19720;2,5;2,9;0,22;48,3;40,3;7,5;0,5;18,7;3,2;36,1;9,2;16,2;10,7;-6,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991501;Pont de Neuville;59599;Tourcoing;25,1;12630;18410;24160;0,63;9270;11850;13900;16250;20270;22760;24960;29380;3,2;3,5;0,24;72,0;66,5;3,9;1,6;23,0;5,4;11,9;3,4;5,6;2,9;-12,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595991502;Yser;59599;Tourcoing;16,2;14790;19230;23810;0,47;11190;13810;15750;17600;21030;22690;25090;28440;2,5;2,8;0,20;73,1;67,6;4,1;1,4;26,2;5,0;7,9;2,9;3,1;1,9;-12,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
