IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6018;DISP_Q118;DISP_MED18;DISP_Q318;DISP_EQ18;DISP_D118;DISP_D218;DISP_D318;DISP_D418;DISP_D618;DISP_D718;DISP_D818;DISP_D918;DISP_RD18;DISP_S80S2018;DISP_GI18;DISP_PACT18;DISP_PTSA18;DISP_PCHO18;DISP_PBEN18;DISP_PPEN18;DISP_PPAT18;DISP_PPSOC18;DISP_PPFAM18;DISP_PPMINI18;DISP_PPLOGT18;DISP_PIMPOT18;DISP_NOTE18
030950102;Montbeton-Les Joncheres;03095;Cusset;;14390;19090;24820;0,55;10180;12870;15530;17040;21500;23790;26710;32020;3,1;3,7;0,251;56,4;49,4;3,0;4,0;40,8;9,6;9,0;2,5;4,3;2,2;-15,8;0
030950103;Presles-Puybesseau;03095;Cusset;25,6;12830;17400;22620;0,56;9250;11860;13830;15700;19570;21380;24000;29070;3,1;3,6;0,250;61,1;54,1;3,6;3,4;34,3;5,9;12,4;2,9;6,2;3,3;-13,7;0
030950105;Champcourt-Zone Industrielle;03095;Cusset;13,0;15980;20480;26330;0,51;11980;15040;16880;18690;22600;24760;27730;34600;2,9;3,6;0,259;61,5;50,1;2,6;8,8;41,4;8,6;5,3;1,8;2,3;1,2;-16,8;0
030950106;Zone Verte;03095;Cusset;;18100;22910;28580;0,46;14510;17310;19060;20940;24760;27090;30100;36100;2,5;2,9;0,213;67,0;59,1;2,0;5,9;37,5;10,4;3,1;1,3;1,1;0,7;-18,0;0
030950111;Boulaires-Graves-Chambon Étendu;03095;Cusset;14,5;15490;20500;26310;0,53;12190;14190;16460;18580;22450;24660;28490;33220;2,7;3,4;0,247;56,0;48,7;2,3;5,0;43,2;9,9;6,7;2,2;2,8;1,7;-15,8;0
031850101;Cité Bretonnie-Châtelet-Favières-Conches;03185;Montluçon;21,5;13720;19880;27600;0,70;10120;12470;14740;17220;22750;25700;31100;41390;4,1;5,9;0,360;64,6;50,4;2,9;11,3;30,6;16,7;9,0;1,7;4,6;2,7;-20,9;0
031850102;Dienat-Forges;03185;Montluçon;20,9;13790;19380;26040;0,63;10260;12890;14940;17090;21530;24320;28620;36420;3,5;4,5;0,305;60,7;50,7;2,9;7,1;36,7;10,5;9,4;1,6;4,9;2,9;-17,3;0
031850103;Chantoiseau-Faucheroux;03185;Montluçon;20,4;14030;18910;25780;0,62;10360;12990;14920;17420;21570;24460;27830;32630;3,2;3,8;0,261;57,6;52,4;2,9;2,3;38,0;9,9;10,1;2,0;5,3;2,8;-15,6;0
031850104;Fours à Chaux;03185;Montluçon;20,8;13840;18170;23410;0,53;10780;12850;14710;16770;19910;22110;24800;28470;2,6;3,2;0,221;57,3;52,1;3,2;2,0;38,8;7,0;10,3;2,3;5,2;2,8;-13,4;0
031850105;Montcourtais;03185;Montluçon;32,3;11650;16500;21590;0,60;8830;10770;12490;14680;18770;20470;23220;27140;3,1;3,5;0,246;51,2;46,7;3,3;1,2;40,3;6,9;13,7;3,7;6,7;3,3;-12,1;0
031850106;Ville Gozet;03185;Montluçon;33,6;11660;15680;20540;0,57;8970;10890;12520;14010;17490;19490;22090;26100;2,9;3,7;0,256;49,2;41,6;3,7;3,9;38,9;7,3;17,0;3,1;9,0;4,9;-12,4;0
031850108;Montgacher-Cordeliers;03185;Montluçon;17,5;15170;20340;26310;0,55;11100;13990;16420;18540;22280;24730;28040;33720;3,0;3,7;0,252;63,1;56,9;3,2;3,0;36,9;9,4;6,8;1,4;3,5;1,9;-16,2;0
031850110;Rimard-Marignon;03185;Montluçon;14,0;15790;22370;28980;0,59;12060;14490;17390;19940;24600;27450;31240;39090;3,2;4,0;0,272;62,4;52,9;2,1;7,4;40,8;10,2;5,3;1,6;2,3;1,4;-18,7;0
031850111;Saint-Jean;03185;Montluçon;;17640;22830;30320;0,56;13080;16210;18460;20620;25300;28180;32180;40770;3,1;3,9;0,277;61,8;51,8;1,9;8,1;40,7;12,0;4,3;1,6;1,6;1,1;-18,8;0
031850112;Les Iles-Buffon;03185;Montluçon;18,0;14860;20230;25820;0,54;10980;13510;16160;17830;22250;24520;27450;32390;2,9;3,5;0,241;60,0;53,9;3,0;3,1;39,8;7,7;7,5;2,6;3,0;1,9;-15,0;0
031850113;Fontbouillant;03185;Montluçon;30,2;12360;16440;21780;0,57;8820;11380;13000;14750;18370;20620;23030;27050;3,1;3,5;0,243;51,6;46,8;3,2;1,6;39,3;6,2;14,7;3,5;7,3;3,9;-11,8;0
031850114;La Caserne-Les Guineberts;03185;Montluçon;19,5;14390;19870;25460;0,56;10430;13150;15440;17880;21730;24170;26960;31520;3,0;3,4;0,236;57,8;53,2;3,0;1,6;39,8;8,0;8,6;2,1;4,3;2,2;-14,2;0
031850115;Bien Assis;03185;Montluçon;36,6;11110;15870;21730;0,67;8530;10310;11960;13680;18010;20130;23240;27650;3,2;3,7;0,260;41,9;37,9;2,9;1,1;44,7;7,4;17,6;3,5;9,4;4,7;-11,6;0
031850116;Marais-Villars;03185;Montluçon;21,7;13930;18510;23560;0,52;10560;12760;14790;16440;20390;22440;25320;29060;2,8;3,1;0,227;48,3;43,7;2,8;1,8;46,2;9,8;8,8;2,1;4,4;2,3;-13,1;0
031850117;Viviani-Dunlop;03185;Montluçon;31,1;11860;16090;20890;0,56;9280;11190;12850;14380;17760;19630;21940;25610;2,8;3,2;0,227;46,8;41,4;3,5;1,9;43,0;5,8;14,9;3,0;7,9;4,0;-10,5;0
031900101;Centre Historique;03190;Moulins;17,8;14610;20340;27700;0,64;10750;13620;15580;18060;22730;25820;30780;42530;4,0;5,0;0,318;70,7;57,9;3,8;9,0;28,6;11,4;8,1;1,1;4,1;2,9;-18,8;0
031900102;Centre Moderne;03190;Moulins;17,1;14650;19430;26890;0,63;10600;13550;15450;17630;21800;24980;28700;37360;3,5;4,3;0,290;60,4;50,9;3,0;6,5;36,0;12,4;8,0;1,4;4,0;2,6;-16,8;0
031900103;Les Gâteaux;03190;Moulins;;14570;18930;23810;0,49;10590;13450;15350;17190;20500;22640;25940;30620;2,9;3,2;0,224;68,7;63,6;2,7;2,4;30,4;6,2;8,8;2,3;4,1;2,4;-14,1;0
031900104;Quartier Nord;03190;Moulins;25,4;13000;17930;23700;0,60;9260;12100;13900;15650;19710;22290;24760;29320;3,2;3,5;0,248;61,9;56,1;3,3;2,5;32,1;6,0;13,2;2,5;7,4;3,3;-13,2;0
031900105;Decize Bourgogne;03190;Moulins;11,5;16230;21670;27680;0,53;12710;14990;17730;19740;23800;26550;29150;35610;2,8;3,6;0,253;69,0;62,0;2,1;4,9;32,6;9,0;6,1;1,6;2,9;1,6;-16,7;0
031900106;Lyon Gare;03190;Moulins;13,4;16420;22460;29430;0,58;11560;15100;17580;19670;24750;27160;31100;41520;3,6;4,3;0,285;66,9;55,9;2,4;8,6;33,7;12,0;6,3;1,4;3,1;1,8;-18,9;0
031900107;Quartier Sud Zone 1;03190;Moulins;;11780;15940;21860;0,63;9010;10790;12480;14290;18360;20810;23650;29320;3,3;3,6;0,256;52,4;46,6;3,2;2,6;39,3;6,8;14,1;3,5;6,7;3,9;-12,6;0
031900108;Quartier Sud Zone 2;03190;Moulins;40,3;10750;14540;19820;0,62;8620;10080;11470;12920;16670;18610;21000;25480;3,0;3,3;0,242;44,6;40,4;3,7;0,5;37,6;4,9;22,9;5,3;11,6;6,0;-10,0;0
031900109;La Madeleine;03190;Moulins;15,0;15810;20520;25730;0,48;11450;14460;16790;18580;22720;24720;27280;33240;2,9;3,3;0,233;56,3;50,0;2,3;4,0;42,5;10,1;6,3;2,1;2,7;1,5;-15,2;0
033100101;Hôtel de Ville;03310;Vichy;26,6;12680;18470;26410;0,74;8410;11410;13580;15830;20880;24390;28680;37220;4,4;6,1;0,346;44,9;38,6;3,5;2,8;47,3;14,9;9,7;1,2;5,3;3,2;-16,8;0
033100102;Marche;03310;Vichy;25,4;12940;17470;23870;0,63;9150;11930;13780;15560;19700;22370;26070;32190;3,5;4,4;0,288;47,7;40,1;2,8;4,8;44,6;10,4;12,2;1,6;6,8;3,8;-14,9;0
033100103;Deniere Les Romains;03310;Vichy;25,2;13010;17450;22850;0,56;9430;12060;13900;15630;19260;21590;24020;28490;3,0;3,5;0,246;57,2;50,4;4,5;2,3;35,6;7,5;13,1;2,1;7,1;3,9;-13,4;0
033100104;Les Garets-Bellevue;03310;Vichy;;14830;19820;25590;0,54;11510;13860;15760;17820;21870;24340;27590;34230;3,0;3,7;0,260;61,8;54,3;2,8;4,7;38,6;8,2;7,8;1,7;4,0;2,1;-16,4;0
033100105;France et Rosieres;03310;Vichy;20,6;13880;19100;26180;0,64;10350;12890;14710;16910;21470;24390;28490;36510;3,5;4,5;0,303;61,9;50,2;3,8;7,9;35,9;9,8;9,5;1,8;4,9;2,8;-17,1;0
033100106;Thermal-Vieux-Vican;03310;Vichy;16,5;15470;23720;33390;0,76;9720;13920;17130;20580;27310;30840;37240;49020;5,0;6,6;0,358;38,6;29,8;2,0;6,8;58,7;20,1;4,9;0,5;2,7;1,7;-22,3;0
033100107;Les Bains-République;03310;Vichy;13,0;16310;23460;33770;0,74;11860;14980;17570;20440;26380;30690;36870;46680;3,9;5,0;0,319;44,9;35,6;2,0;7,3;54,4;16,7;4,7;0,7;2,6;1,4;-20,7;0
033100108;Jeanne d'Arc-Stade;03310;Vichy;14,7;16040;21750;28870;0,59;11690;14590;16950;19200;23680;26610;31170;37780;3,2;4,3;0,285;52,5;46,1;2,1;4,3;44,1;16,8;4,7;0,8;2,5;1,4;-18,1;0
033100109;Les Ailes;03310;Vichy;;10680;14090;18490;0,55;8770;10050;11360;12550;15550;17450;19730;23110;2,6;3,0;0,222;39,4;34,9;4,0;0,5;42,2;4,9;22,7;5,1;11,1;6,5;-9,2;0
033100110;Beauséjour-Les Graves-Les Bartins;03310;Vichy;16,8;14960;19070;24430;0,50;11540;13920;16000;17590;21050;22940;25860;30970;2,7;3,2;0,230;51,3;45,8;3,1;2,4;46,3;9,2;7,2;1,7;3,5;2,0;-14,0;0
033210101;Centre Ville;03321;Yzeure;9,0;17200;22440;29020;0,53;13380;15810;18330;20620;24400;27120;30860;37260;2,8;3,4;0,243;61,7;55,0;1,9;4,8;41,4;9,2;5,0;1,7;2,0;1,3;-17,3;0
033210102;Bellevue-Les Ozières;03321;Yzeure;8,6;17590;22360;28130;0,47;13670;16640;18580;20370;24440;26470;29710;35490;2,6;3,0;0,217;62,7;57,8;1,8;3,1;41,3;8,1;4,9;2,2;1,7;1,0;-17,0;0
033210103;Bataillots;03321;Yzeure;19,6;14790;19850;26280;0,58;10650;13130;15970;17970;22070;24630;27840;32340;3,0;3,7;0,248;65,4;57,9;2,9;4,6;33,1;8,0;8,9;2,5;4,3;2,1;-15,4;0
033210104;Saint-Bonnet;03321;Yzeure;;18510;23480;29170;0,45;14470;17740;19630;21410;25690;27770;31290;36420;2,5;3,0;0,222;59,5;54,2;1,8;3,5;44,2;9,0;4,1;1,3;1,8;1,0;-16,8;0
033210105;Zone Verte;03321;Yzeure;;19540;24520;30980;0,47;16180;18520;20550;22280;26500;28930;32860;38400;2,4;2,8;0,209;59,7;52,5;1,6;5,6;43,4;12,4;2,9;1,4;1,1;0,4;-18,4;0
040700101;Les Arches;04070;Digne-les-Bains;15,3;15290;20290;26220;0,54;11540;14150;15970;18310;22720;24630;28300;34700;3,0;3,5;0,251;70,3;61,9;2,8;5,6;31,3;7,6;7,0;2,2;3,1;1,7;-16,2;0
040700102;Les Dourbes;04070;Digne-les-Bains;24,3;13270;17920;24140;0,61;9910;12160;13860;15850;19810;22660;26260;34590;3,5;3,9;0,269;57,6;48,9;3,5;5,2;36,4;8,6;12,1;3,0;5,9;3,2;-14,7;0
040700103;Périphérie Ouest;04070;Digne-les-Bains;13,8;16600;23020;29920;0,58;11610;15320;18070;20770;24990;27650;32200;41000;3,5;4,3;0,284;64,7;52,1;2,1;10,5;37,6;12,4;5,0;1,9;1,9;1,2;-19,7;0
040700104;La Sèbe;04070;Digne-les-Bains;16,5;14920;20140;26170;0,56;11530;14030;15900;18180;22170;24720;27640;31820;2,8;3,1;0,221;56,1;51,3;2,4;2,4;42,8;8,3;7,6;2,2;3,4;2,0;-14,8;0
040700105;Route de Marseille;04070;Digne-les-Bains;13,9;16060;21470;27310;0,52;11860;14770;17170;19060;23460;26070;28560;33870;2,9;3,1;0,225;60,3;53,7;2,8;3,8;40,9;9,0;6,2;2,4;2,3;1,5;-16,4;0
040700106;Route de Nice;04070;Digne-les-Bains;;18770;23960;30710;0,50;14110;17690;19640;21810;26050;28840;32220;40720;2,9;3,4;0,238;64,0;55,1;2,2;6,7;40,8;10,2;3,7;1,4;1,4;0,9;-18,7;0
040700107;Centre Ville;04070;Digne-les-Bains;39,8;10750;14520;19950;0,63;8800;10210;11530;13040;16390;18940;21630;27410;3,1;4,3;0,296;50,6;43,3;4,2;3,1;31,0;13,4;18,0;2,5;10,0;5,5;-13,0;0
040700108;Ville Nord;04070;Digne-les-Bains;18,8;14240;19770;27040;0,65;10880;13270;15280;17560;21880;24900;29260;35500;3,3;4,1;0,283;54,2;45,3;2,8;6,1;43,5;11,1;7,9;1,5;4,0;2,4;-16,7;0
041120101;Manosque Intra-Muros;04112;Manosque;41,5;10350;14280;19820;0,66;7760;9540;11350;12890;16210;18460;20800;25550;3,3;4,2;0,279;58,5;49,9;6,0;2,6;27,0;7,2;18,4;2,2;10,7;5,5;-11,1;0
041120102;La Burliere Luquece;04112;Manosque;25,6;12960;17820;23450;0,59;9970;12150;13800;15670;19920;22320;25150;31720;3,2;3,8;0,264;54,8;49,2;3,7;1,9;42,1;8,2;9,3;3,0;3,6;2,7;-14,4;0
041120103;Temps Perdu-la Trinque;04112;Manosque;24,7;13070;18030;25200;0,67;9990;12070;14320;16140;20290;23150;27470;33800;3,4;4,1;0,284;52,9;44,5;3,6;4,8;40,3;12,6;9,1;2,7;3,8;2,6;-14,9;0
041120104;Les Chauvinets;04112;Manosque;11,8;16440;22210;29570;0,59;12380;15050;17400;19670;24770;27740;31420;39570;3,2;4,0;0,278;61,9;53,4;2,3;6,2;39,3;12,8;4,9;2,1;1,7;1,1;-18,9;0
041120105;Seminaire Colombier;04112;Manosque;11,4;17000;23420;30160;0,56;12400;15400;17980;20650;25820;28680;32600;43320;3,5;15,5;0,644;31,8;27,5;1,2;3,1;17,3;81,9;2,2;0,9;0,7;0,6;-33,2;0
041120106;Montee des Richesses Saint-Lazare;04112;Manosque;14,6;15810;22080;28870;0,59;11490;14570;17360;19980;24620;27130;30940;40010;3,5;4,2;0,276;62,3;55,6;2,8;3,9;31,1;17,7;4,7;1,5;1,9;1,3;-15,8;0
041120107;Les Ponches-les Naves;04112;Manosque;;11040;14500;20790;0,67;8980;10510;11530;12730;16660;19120;22780;29060;3,2;4,0;0,285;53,2;46,8;4,6;1,8;33,1;9,9;16,2;5,3;6,7;4,2;-12,4;0
041120108;Saint-Pancrace-les Serrets;04112;Manosque;10,5;17980;24190;32860;0,62;12790;16150;19120;21590;27190;30120;34970;42870;3,4;3,9;0,264;63,2;55,7;2,1;5,4;33,4;17,5;3,6;1,7;1,2;0,7;-17,7;0
041120109;Périphérie;04112;Manosque;12,5;16790;23550;32870;0,68;12170;15530;18120;20850;26980;30400;35680;43470;3,6;4,3;0,288;69,7;60,4;2,5;6,8;28,8;16,1;4,2;1,6;1,6;1,0;-18,8;0
050230102;Grande Boucle;05023;Briançon;;14610;19380;25810;0,58;11010;13570;15480;17520;21320;24050;28300;35410;3,2;4,0;0,277;63,5;53,6;4,4;5,5;36,6;9,1;7,2;2,0;3,2;2,0;-16,4;0
050230103;République-Sainte Catherine;05023;Briançon;11,0;16550;20970;26570;0,48;12650;15360;17470;19440;22840;25180;28550;35790;2,8;3,4;0,241;69,0;58,9;4,1;6,0;31,8;10,8;5,2;1,7;2,1;1,4;-16,8;0
050230104;Briançon Nord;05023;Briançon;12,7;16350;21320;27320;0,51;12170;15120;17150;19480;23480;25680;29140;35990;3,0;3,8;0,267;69,4;57,6;3,8;8,0;32,6;12,0;4,3;1,5;1,7;1,1;-18,3;0
050230105;Briançon Sud;05023;Briançon;13,2;15910;20700;26820;0,53;12090;14610;16890;18640;22720;25170;29030;34360;2,8;3,6;0,256;73,8;63,8;3,9;6,1;26,9;10,4;5,5;2,2;2,0;1,3;-16,6;0
050610101;Gap Centre;05061;Gap;28,2;12420;17160;22760;0,60;9140;11480;13280;15280;19050;21240;24360;29750;3,3;4,3;0,282;71,5;60,6;5,3;5,6;23,5;6,8;12,0;1,5;6,6;3,9;-13,8;0
050610102;Couronne;05061;Gap;15,8;15260;20420;27550;0,60;11380;14160;16410;18470;23030;26120;29610;36940;3,2;3,8;0,264;56,7;48,7;2,7;5,3;42,7;11,3;5,9;1,5;2,5;1,9;-16,6;0
050610103;Puymaure Chabanas;05061;Gap;10,0;17050;22430;29700;0,56;13050;15860;18280;20350;24960;28070;32240;40420;3,1;3,8;0,265;68,5;58,6;2,4;7,5;34,4;10,7;4,8;1,9;1,8;1,1;-18,4;0
050610104;Périphérie Nord;05061;Gap;6,5;18700;24350;31970;0,55;14480;17420;19690;22200;26490;29950;34420;43950;3,0;4,1;0,295;72,5;57,3;2,1;13,1;28,2;16,9;3,5;1,8;1,0;0,7;-21,1;0
050610105;La Gare;05061;Gap;15,2;15440;20520;27170;0,57;11740;14120;16470;18690;22810;25700;29270;35700;3,0;3,6;0,257;56,8;49,8;2,5;4,5;41,3;11,4;6,2;1,7;2,6;1,9;-15,7;0
050610106;Rochasson Bonneval;05061;Gap;28,1;12530;17410;24480;0,69;9700;11640;13360;15320;19680;22390;26330;33930;3,5;4,0;0,282;57,9;49,0;3,2;5,7;35,9;8,8;11,5;3,4;5,2;2,9;-14,1;0
050610107;Villarobert Saint-Michel;05061;Gap;18,2;14550;19290;25240;0,55;11130;13350;15530;17470;21510;23930;27110;34200;3,1;3,7;0,261;61,8;55,5;3,0;3,3;34,7;11,4;8,1;3,1;3,0;2,0;-16,0;0
050610108;Les Fauvins Treschatel;05061;Gap;18,4;14530;21050;28260;0,65;11290;13390;15700;18880;23550;26370;30800;37350;3,3;4,1;0,283;64,9;54,7;2,4;7,8;33,4;11,5;7,2;2,3;3,2;1,7;-17,0;0
050610109;Saint-Marguerite Saint-Jean;05061;Gap;8,2;18860;24400;32210;0,55;13570;17450;20150;22370;27260;30810;34490;43750;3,2;3,8;0,266;68,8;55,5;1,7;11,6;32,9;14,2;3,9;1,5;1,6;0,8;-19,8;0
050610110;Molines;05061;Gap;21,7;14080;19150;24140;0,53;10540;12450;15110;17140;21070;22990;25930;31500;3,0;3,8;0,261;49,9;42,6;3,6;3,7;47,0;10,0;8,5;2,2;3,9;2,4;-15,4;0
050610111;Beauregard;05061;Gap;19,7;14420;20050;25070;0,53;10800;13070;15490;17620;21660;23690;26740;31860;3,0;3,4;0,242;57,3;50,6;2,9;3,8;42,8;7,1;7,7;2,0;3,4;2,3;-14,9;0
050610112;Villeneuve;05061;Gap;;16740;21860;28410;0,53;13100;15620;17720;19940;23960;26290;29960;35700;2,7;3,3;0,236;57,6;51,0;2,6;4,0;45,1;9,1;4,7;1,1;2,3;1,3;-16,5;0
050610113;Serrebourges Fontreyne;05061;Gap;13,7;15990;20850;26010;0,48;11850;14740;17120;19200;22560;24620;27590;32940;2,8;3,2;0,226;58,9;51,9;2,6;4,4;42,3;8,4;5,5;1,7;2,4;1,4;-15,1;0
050610114;Belleaureille Saint-Roch;05061;Gap;;17650;22230;28040;0,47;13560;16620;18970;20480;23870;26510;29640;34930;2,6;3,2;0,234;69,4;62,7;2,2;4,5;34,2;9,7;4,0;1,8;1,4;0,8;-17,3;0
050610115;Les Cedres Tournefave;05061;Gap;25,5;12780;18520;25630;0,69;10030;11960;14250;16440;20760;23680;27100;32830;3,3;3,7;0,262;53,6;47,2;3,7;2,7;42,2;9,0;10,1;2,9;4,4;2,8;-14,9;0
050610116;Les Eyssagnières;05061;Gap;11,5;16690;21660;27230;0,49;12520;15300;17670;19500;23560;26030;28720;34570;2,8;3,3;0,234;72,5;65,4;2,9;4,2;29,5;8,6;5,9;2,6;1,9;1,4;-16,5;0
050610201;Romette Commune Associée;05061;Gap;;17880;22800;28500;0,47;14100;16910;19040;20950;24620;26770;30650;37540;2,7;3,2;0,233;68,9;60,2;2,5;6,2;33,6;11,1;3,3;1,8;0,9;0,6;-16,9;0
060040101;Les Trois Moulins;06004;Antibes;18,4;15590;21500;30460;0,69;10080;13500;16980;19340;24030;28020;32790;40920;4,1;4,8;0,299;81,4;73,0;2,9;5,5;18,4;12,4;6,5;1,8;2,9;1,8;-18,7;0
060040102;Les Semboules;06004;Antibes;;18940;24350;30980;0,49;13940;17480;20000;22240;26920;29560;33470;39160;2,8;3,6;0,252;78,6;71,6;2,6;4,4;26,2;10,7;3,9;2,0;1,2;0,7;-19,4;0
060040104;Les Cougoulins-Rastines;06004;Antibes;;20250;27210;37000;0,62;14400;18860;21460;24300;30640;34850;40010;50230;3,5;4,4;0,292;76,3;61,9;3,3;11,1;28,2;16,3;2,3;1,1;0,8;0,4;-23,1;0
060040105;La Constance-Le Puy;06004;Antibes;8,9;19400;26670;38150;0,70;13630;17870;20690;23720;30100;35270;41300;54210;4,0;4,9;0,311;70,5;61,1;2,5;6,9;34,1;16,8;2,2;0,9;0,8;0,5;-23,6;0
060040106;Les Groules-Les Breguieres;06004;Antibes;11,4;17570;24310;33090;0,64;12470;16230;18890;21830;27410;31000;35400;43150;3,5;4,3;0,278;77,9;68,2;3,1;6,6;28,6;10,7;3,6;1,2;1,6;0,8;-20,8;0
060040107;Azurville-Val Claret;06004;Antibes;16,8;15480;21630;28620;0,61;10810;14170;16930;19120;23970;26980;30540;35960;3,3;4,1;0,271;79,7;72,1;3,3;4,3;25,5;8,3;4,8;1,5;2,1;1,2;-18,3;0
060040108;La Fontonne;06004;Antibes;14,7;16330;21940;29620;0,61;11350;14630;17510;19740;24330;27550;31960;38040;3,4;4,1;0,271;79,6;71,9;3,0;4,7;26,8;7,5;4,6;1,6;1,8;1,2;-18,5;0
060040109;Les Combes;06004;Antibes;11,8;16850;22590;29650;0,57;12350;15450;18210;20400;24970;27900;31880;38660;3,1;3,7;0,256;84,2;76,9;3,4;3,9;22,8;7,3;4,5;1,7;1,7;1,1;-18,8;0
060040110;Rabiac-La Paganne;06004;Antibes;;19090;24720;33310;0,58;13330;17210;19960;22030;27930;31190;36390;43720;3,3;4,0;0,271;73,5;64,7;3,3;5,5;30,1;14,0;2,5;1,0;1,0;0,5;-20,1;0
060040111;La Colle;06004;Antibes;16,5;15490;22730;30630;0,67;10610;14080;16980;20170;25460;28650;33200;41140;3,9;5,0;0,312;58,6;51,2;3,0;4,4;41,7;16,4;3,3;0,8;1,6;0,9;-20,0;0
060040112;Les Prugnons;06004;Antibes;10,7;17970;24090;31970;0,58;12730;16310;19110;21750;26790;29700;33930;42390;3,3;3,8;0,258;75,2;68,6;2,7;3,9;32,0;10,2;2,8;1,0;1,2;0,6;-20,2;0
060040114;Lagare;06004;Antibes;17,5;15320;21510;29170;0,64;10810;13880;16970;19260;23820;27220;31810;41120;3,8;4,7;0,298;64,5;56,1;3,5;4,9;38,0;12,9;4,5;1,5;1,9;1,1;-19,9;0
060040115;Vieille Ville;06004;Antibes;27,4;12670;18610;28370;0,84;8700;11630;13660;16120;22120;25830;31580;40610;4,7;6,0;0,341;68,0;57,5;4,1;6,4;29,2;15,6;5,8;0,9;3,1;1,8;-18,6;0
060040116;Les Bastides;06004;Antibes;11,1;17580;22990;29420;0,51;12610;16090;18710;20890;25290;27980;31720;37430;3,0;3,4;0,235;84,7;77,1;3,2;4,4;22,9;6,3;4,2;1,7;1,6;0,9;-18,1;0
060040117;Fontmerle;06004;Antibes;10,6;18690;25540;33890;0,60;12830;17210;20180;22930;28110;31560;36430;45090;3,5;4,3;0,278;74,7;64,9;3,0;6,8;31,2;13,5;2,5;1,0;1,0;0,5;-21,9;0
060040118;Laval;06004;Antibes;13,3;16350;22600;31170;0,66;12090;15110;17520;20020;25490;29210;33780;42610;3,5;4,3;0,286;66,5;58,7;2,8;5,0;37,3;12,3;4,1;1,3;1,8;1,0;-20,2;0
060040119;L'Estagnol;06004;Antibes;7,2;18380;23820;31840;0,56;13810;17200;19470;21680;26260;29600;34170;42960;3,1;3,9;0,278;85,3;76,6;3,1;5,6;22,2;10,2;3,4;1,5;1,2;0,7;-21,1;0
060040120;Saint-Jean;06004;Antibes;16,1;15580;21370;29740;0,66;10830;14460;16800;19020;23660;27360;31880;39800;3,7;4,6;0,300;65,9;58,3;3,3;4,3;34,8;13,4;5,3;1,8;2,1;1,4;-19,4;1
060040121;La Badine;06004;Antibes;;17890;24460;33480;0,64;13330;16470;19190;21780;27110;31220;37000;45550;3,4;4,3;0,283;64,4;55,2;3,1;6,1;39,7;14,8;2,6;1,1;1,0;0,5;-21,5;0
060040122;Saint-Maymes-Lauvert;06004;Antibes;11,6;17960;26150;37440;0,74;12430;16240;19870;23060;29940;34400;41030;54210;4,4;7,3;0,408;70,3;59,3;2,6;8,4;26,2;28,7;2,2;0,8;0,9;0,5;-27,4;0
060040123;Place de Gaulle;06004;Antibes;16,0;15440;21230;28850;0,63;10900;14230;16670;18990;23620;26900;31320;38800;3,6;4,4;0,289;59,6;52,7;3,1;3,8;41,6;13,3;4,2;1,3;1,8;1,1;-18,7;0
060040124;Ponteil;06004;Antibes;14,8;16330;23850;35060;0,79;11070;14720;17820;20890;27430;32260;38420;49840;4,5;5,7;0,334;56,3;45,7;3,2;7,4;44,6;19,3;3,0;0,8;1,4;0,8;-23,2;0
060040125;Juan Les Pins-Gallice;06004;Antibes;22,1;13610;19800;28480;0,75;9450;12440;14840;17300;23140;26410;30820;38720;4,1;5,5;0,332;55,1;46,9;3,7;4,5;43,6;17,0;5,6;1,3;2,7;1,6;-21,3;0
060040126;Pont du Lys-Antibes Les Pins;06004;Antibes;18,5;14780;20310;27140;0,61;10680;13480;16090;18250;22680;25290;29410;37110;3,5;4,3;0,280;69,9;61,4;4,3;4,2;33,1;9,5;5,5;1,4;2,6;1,5;-18,0;0
060120101;Beausoleil Supérieur;06012;Beausoleil;16,6;15370;22610;31460;0,71;10650;14080;16820;19740;26090;29550;34590;43650;4,1;5,5;0,335;84,6;78,0;2,8;3,8;27,1;8,9;3,1;0,6;1,5;1,0;-23,7;0
060120102;Tenao Inferieur;06012;Beausoleil;21,7;13640;20190;28330;0,73;9170;12380;15530;17840;23070;26300;30630;37900;4,1;5,3;0,310;82,4;78,2;2,9;1,3;26,2;8,6;3,3;1,1;1,4;0,8;-20,5;0
060120103;Moneghetti Ouest;06012;Beausoleil;14,9;15850;21640;27660;0,55;10910;14660;17190;19620;23690;26030;29360;34800;3,2;3,9;0,257;89,5;85,7;2,1;1,7;21,2;4,9;2,9;1,2;1,1;0,6;-18,5;0
060120104;Moneghetti Est;06012;Beausoleil;14,1;16080;22020;30050;0,63;11360;14890;17550;19550;24730;27900;32540;39920;3,5;4,8;0,307;89,6;84,9;2,3;2,4;22,3;7,0;2,1;0,8;0,8;0,5;-21,0;0
060120105;Centre;06012;Beausoleil;22,4;14020;20360;28290;0,70;8920;12510;15310;17600;23550;26640;30900;38650;4,3;5,7;0,328;85,2;79,5;2,3;3,4;23,6;8,9;3,1;1,0;1,3;0,8;-20,8;0
060270101;Le Centre-Le Haut de Cagnes;06027;Cagnes-sur-Mer;23,3;13380;19170;25930;0,65;10390;12420;14580;17070;21940;24360;27420;33720;3,2;3,9;0,269;66,9;59,9;3,4;3,6;34,5;8,0;7,0;2,1;3,1;1,8;-16,4;0
